date,asset,close,volume
2024-04-09,NVDA,85.30584716796875,501700000
2024-04-10,NVDA,86.98990631103516,431929000
2024-04-11,NVDA,90.56488037109375,431637000
2024-04-12,NVDA,88.13626098632812,426805000
2024-04-15,NVDA,85.9524917602539,443077000
2024-04-16,NVDA,87.36569213867188,370453000
2024-04-17,NVDA,83.98760223388672,495400000
2024-04-18,NVDA,84.62324523925781,447260000
2024-04-19,NVDA,76.15702056884766,875198000
2024-04-22,NVDA,79.47314453125,596341000
2024-04-23,NVDA,82.37651062011719,438559000
2024-04-24,NVDA,79.63207244873047,512208000
2024-04-25,NVDA,82.58539581298828,424641000
2024-04-26,NVDA,87.6855239868164,551011000
2024-04-29,NVDA,87.70751190185547,388971000
2024-04-30,NVDA,86.353271484375,363709000
2024-05-01,NVDA,82.99414825439453,559863000
2024-05-02,NVDA,85.76859283447266,377898000
2024-05-03,NVDA,88.7389144897461,398341000
2024-05-06,NVDA,92.08802795410156,376203000
2024-05-07,NVDA,90.5029296875,437342000
2024-05-08,NVDA,90.36101531982422,325721000
2024-05-09,NVDA,88.69695281982422,378013000
2024-05-10,NVDA,89.82731628417969,335325000
2024-05-13,NVDA,90.34801483154297,289680000
2024-05-14,NVDA,91.30447387695312,296507000
2024-05-15,NVDA,94.5766372680664,417735000
2024-05-16,NVDA,94.30577850341797,323952000
2024-05-17,NVDA,92.42683410644531,359691000
2024-05-20,NVDA,94.7265396118164,318764000
2024-05-21,NVDA,95.33220672607422,328946000
2024-05-22,NVDA,94.89644622802734,548648000
2024-05-23,NVDA,103.74046325683594,835065000
2024-05-24,NVDA,106.40895080566406,429494000
2024-05-28,NVDA,113.83675384521484,652728000
2024-05-29,NVDA,114.76022338867188,557442000
2024-05-30,NVDA,110.43766784667969,484553000
2024-05-31,NVDA,109.57115936279297,613263000
2024-06-03,NVDA,114.93512725830078,438392000
2024-06-04,NVDA,116.37132263183594,403324000
2024-06-05,NVDA,122.37095642089844,528402000
2024-06-06,NVDA,120.92976379394531,664696000
2024-06-07,NVDA,120.81982421875,412386000
2024-06-10,NVDA,121.7213134765625,313434100
2024-06-11,NVDA,120.85173797607422,222551200
2024-06-12,NVDA,125.13966369628906,299595000
2024-06-13,NVDA,129.5475311279297,260704500
2024-06-14,NVDA,131.8164520263672,309320400
2024-06-17,NVDA,130.91688537597656,288504400
2024-06-18,NVDA,135.5146484375,294335100
2024-06-20,NVDA,130.71697998046875,517768400
2024-06-21,NVDA,126.50900268554688,649445800
2024-06-24,NVDA,118.0530776977539,476060900
2024-06-25,NVDA,126.02923583984375,414192600
2024-06-26,NVDA,126.33909606933594,362975900
2024-06-27,NVDA,123.93024444580078,252571700
2024-06-28,NVDA,123.48046875,315516700
2024-07-01,NVDA,124.24009704589844,284885500
2024-07-02,NVDA,122.61087799072266,218374000
2024-07-03,NVDA,128.21817016601562,215749000
2024-07-05,NVDA,125.76937103271484,214176700
2024-07-08,NVDA,128.13821411132812,237677300
2024-07-09,NVDA,131.3166961669922,285366600
2024-07-10,NVDA,134.84498596191406,248978600
2024-07-11,NVDA,127.33859252929688,374782700
2024-07-12,NVDA,129.177734375,252680500
2024-07-15,NVDA,128.37808227539062,208326200
2024-07-16,NVDA,126.29910278320312,214769500
2024-07-17,NVDA,117.9331283569336,390086200
2024-07-18,NVDA,121.03164672851562,320979500
2024-07-19,NVDA,117.8731689453125,217223800
2024-07-22,NVDA,123.48046875,258068900
2024-07-23,NVDA,122.53092193603516,173911000
2024-07-24,NVDA,114.19493865966797,327776900
2024-07-25,NVDA,112.22588348388672,460067000
2024-07-26,NVDA,113.00550842285156,293399100
2024-07-29,NVDA,111.53621673583984,248152100
2024-07-30,NVDA,103.68000030517578,486833300
2024-07-31,NVDA,116.9636001586914,473174200
2024-08-01,NVDA,109.15736389160156,523462300
2024-08-02,NVDA,107.21829986572266,482027500
2024-08-05,NVDA,100.40159606933594,552842400
2024-08-06,NVDA,104.19976043701172,409012100
2024-08-07,NVDA,98.86233520507812,411440400
2024-08-08,NVDA,104.9194107055664,391910000
2024-08-09,NVDA,104.69952392578125,290844200
2024-08-12,NVDA,108.96746063232422,325559900
2024-08-13,NVDA,116.08403015136719,312646700
2024-08-14,NVDA,118.02308654785156,339246400
2024-08-15,NVDA,122.8008041381836,318086700
2024-08-16,NVDA,124.51995849609375,302589900
2024-08-19,NVDA,129.93734741210938,318333600
2024-08-20,NVDA,127.18869018554688,300087400
2024-08-21,NVDA,128.4380645751953,257883600
2024-08-22,NVDA,123.68036651611328,376189100
2024-08-23,NVDA,129.30764770507812,323230300
2024-08-26,NVDA,126.3990478515625,331964700
2024-08-27,NVDA,128.23817443847656,303134600
2024-08-28,NVDA,125.54946899414062,448101100
2024-08-29,NVDA,117.5333251953125,453023300
2024-08-30,NVDA,119.3124771118164,333751600
2024-09-03,NVDA,107.94795227050781,477155100
2024-09-04,NVDA,106.1588134765625,372470300
2024-09-05,NVDA,107.15833282470703,306850700
2024-09-06,NVDA,102.78044891357422,413638100
2024-09-09,NVDA,106.41869354248047,273912000
2024-09-10,NVDA,108.04788970947266,268283700
2024-09-11,NVDA,116.8536605834961,441422400
2024-09-12,NVDA,119.0927734375,366052700
2024-09-13,NVDA,119.05278778076172,238358300
2024-09-16,NVDA,116.73371124267578,248772300
2024-09-17,NVDA,115.54417419433594,231925900
2024-09-18,NVDA,113.32505798339844,310318900
2024-09-19,NVDA,117.82328033447266,293506400
2024-09-20,NVDA,115.95401763916016,382462400
2024-09-23,NVDA,116.21391296386719,206228500
2024-09-24,NVDA,120.82209014892578,354966800
2024-09-25,NVDA,123.46104431152344,284692900
2024-09-26,NVDA,123.9908218383789,302582900
2024-09-27,NVDA,121.35187530517578,271009200
2024-09-30,NVDA,121.39187622070312,226553700
2024-10-01,NVDA,116.95361328125,302094500
2024-10-02,NVDA,118.80288696289062,221845900
2024-10-03,NVDA,122.80130767822266,277118000
2024-10-04,NVDA,124.8704833984375,243678100
2024-10-07,NVDA,127.66937255859375,346250200
2024-10-08,NVDA,132.83731079101562,285722500
2024-10-09,NVDA,132.597412109375,246191600
2024-10-10,NVDA,134.75656127929688,242311300
2024-10-11,NVDA,134.74656677246094,170209500
2024-10-14,NVDA,138.01527404785156,232347700
2024-10-15,NVDA,131.54783630371094,377831000
2024-10-16,NVDA,135.66619873046875,264879700
2024-10-17,NVDA,136.87570190429688,306435900
2024-10-18,NVDA,137.94529724121094,176090200
2024-10-21,NVDA,143.6530303955078,264554500
2024-10-22,NVDA,143.5330810546875,226311600
2024-10-23,NVDA,139.50466918945312,285930000
2024-10-24,NVDA,140.35433959960938,172354900
2024-10-25,NVDA,141.48388671875,205122100
2024-10-28,NVDA,140.4643096923828,173586700
2024-10-29,NVDA,141.19400024414062,157593600
2024-10-30,NVDA,139.28475952148438,179418100
2024-10-31,NVDA,132.70736694335938,270039600
2024-11-01,NVDA,135.34632873535156,207127800
2024-11-04,NVDA,135.99607849121094,187528200
2024-11-05,NVDA,139.8545379638672,160537400
2024-11-06,NVDA,145.5522918701172,242043900
2024-11-07,NVDA,148.82098388671875,207323300
2024-11-08,NVDA,147.5714569091797,175665800
2024-11-11,NVDA,145.20240783691406,182325600
2024-11-12,NVDA,148.231201171875,198634700
2024-11-13,NVDA,146.21202087402344,191903300
2024-11-14,NVDA,146.7018280029297,194463300
2024-11-15,NVDA,141.9237060546875,250132900
2024-11-18,NVDA,140.0944366455078,221205300
2024-11-19,NVDA,146.95172119140625,227834900
2024-11-20,NVDA,145.83216857910156,309871700
2024-11-21,NVDA,146.6118621826172,400946600
2024-11-22,NVDA,141.8937225341797,236406200
2024-11-25,NVDA,135.96607971191406,344941900
2024-11-26,NVDA,136.86572265625,190287700
2024-11-27,NVDA,135.28634643554688,226370900
2024-11-29,NVDA,138.19520568847656,141863200
2024-12-02,NVDA,138.57504272460938,171682800
2024-12-03,NVDA,140.20440673828125,164414000
2024-12-04,NVDA,145.08245849609375,231224300
2024-12-05,NVDA,145.0124969482422,172621200
2024-12-06,NVDA,142.3933563232422,188505600
2024-12-09,NVDA,138.76454162597656,189308600
2024-12-10,NVDA,135.0257568359375,210020900
2024-12-11,NVDA,139.26437377929688,184905200
2024-12-12,NVDA,137.29501342773438,159211400
2024-12-13,NVDA,134.20602416992188,231514900
2024-12-16,NVDA,131.95675659179688,237951100
2024-12-17,NVDA,130.3472900390625,259410300
2024-12-18,NVDA,128.86778259277344,277444500
2024-12-19,NVDA,130.63719177246094,209719200
2024-12-20,NVDA,134.65586853027344,306528600
2024-12-23,NVDA,139.62423706054688,176053500
2024-12-24,NVDA,140.174072265625,105157000
2024-12-26,NVDA,139.88417053222656,116205600
2024-12-27,NVDA,136.96510314941406,170582600
2024-12-30,NVDA,137.4449462890625,167734700
2024-12-31,NVDA,134.2460174560547,155659200
2025-01-02,NVDA,138.26470947265625,198247200
2025-01-03,NVDA,144.4226837158203,229322500
2025-01-06,NVDA,149.3810577392578,265377400
2025-01-07,NVDA,140.09410095214844,351782200
2025-01-08,NVDA,140.06410217285156,227349900
2025-01-10,NVDA,135.86549377441406,207602500
2025-01-13,NVDA,133.18637084960938,204808900
2025-01-14,NVDA,131.71682739257812,195590500
2025-01-15,NVDA,136.1953887939453,185217300
2025-01-16,NVDA,133.5262451171875,209235600
2025-01-17,NVDA,137.66490173339844,201188800
2025-01-21,NVDA,140.78387451171875,197749000
2025-01-22,NVDA,147.02183532714844,237651400
2025-01-23,NVDA,147.17178344726562,155915500
2025-01-24,NVDA,142.5732879638672,234657600
2025-01-27,NVDA,118.38121032714844,818830900
2025-01-28,NVDA,128.94775390625,579666400
2025-01-29,NVDA,123.65947723388672,467120600
2025-01-30,NVDA,124.60917663574219,392925500
2025-01-31,NVDA,120.03067016601562,388161100
2025-02-03,NVDA,116.62179565429688,371235700
2025-02-04,NVDA,118.61112976074219,256550000
2025-02-05,NVDA,124.78911590576172,262230800
2025-02-06,NVDA,128.6378631591797,251483600
2025-02-07,NVDA,129.79747009277344,228186300
2025-02-10,NVDA,133.5262451171875,216989100
2025-02-11,NVDA,132.7565155029297,178902400
2025-02-12,NVDA,131.0970458984375,160278600
2025-02-13,NVDA,135.24566650390625,197430000
2025-02-14,NVDA,138.8045196533203,195479600
2025-02-18,NVDA,139.35433959960938,219176600
2025-02-19,NVDA,139.18438720703125,167536000
2025-02-20,NVDA,140.06410217285156,143903600
2025-02-21,NVDA,134.38595581054688,228217600
2025-02-24,NVDA,130.23733520507812,251381100
2025-02-25,NVDA,126.58851623535156,271428700
2025-02-26,NVDA,131.23699951171875,322553800
2025-02-27,NVDA,120.11064147949219,443175800
2025-02-28,NVDA,124.87908172607422,389091100
2025-03-03,NVDA,114.02263641357422,411381400
2025-03-04,NVDA,115.9520034790039,398163300
2025-03-05,NVDA,117.2615737915039,284337900
2025-03-06,NVDA,110.53378295898438,321181900
2025-03-07,NVDA,112.65309143066406,341755500
2025-03-10,NVDA,106.94495391845703,366487400
2025-03-11,NVDA,108.72437286376953,354865700
2025-03-12,NVDA,115.71273803710938,323857500
2025-03-13,NVDA,115.55277252197266,299033100
2025-03-14,NVDA,121.6413345336914,277593500
2025-03-17,NVDA,119.50183868408203,255501500
2025-03-18,NVDA,115.40280151367188,299686900
2025-03-19,NVDA,117.4923095703125,273426200
2025-03-20,NVDA,118.50206756591797,248829700
2025-03-21,NVDA,117.6722640991211,266498500
2025-03-24,NVDA,121.38140106201172,228452500
2025-03-25,NVDA,120.66156768798828,167447200
2025-03-26,NVDA,113.73320007324219,293463300
2025-03-27,NVDA,111.40375518798828,236902100
2025-03-28,NVDA,109.6441650390625,229872500
2025-03-31,NVDA,108.35446166992188,299212700
2025-04-01,NVDA,110.1240463256836,222614000
2025-04-02,NVDA,110.39398193359375,220601200
2025-04-03,NVDA,101.77601623535156,338769400
2025-04-04,NVDA,94.28778076171875,532273800
2025-04-07,NVDA,97.61698913574219,611041300
2025-04-08,NVDA,96.27731323242188,476243400
2025-04-09,NVDA,114.30306243896484,612918300
2025-04-10,NVDA,107.5446548461914,437812400
2025-04-11,NVDA,110.90386199951172,313417300
2025-04-14,NVDA,110.68391418457031,264705000
2025-04-15,NVDA,112.1735610961914,228966900
2025-04-16,NVDA,104.46538543701172,397016900
2025-04-17,NVDA,101.4660873413086,292517500
2025-04-21,NVDA,96.88717651367188,288501100
2025-04-22,NVDA,98.86670684814453,241004800
2025-04-23,NVDA,102.68580627441406,247526000
2025-04-24,NVDA,106.40491485595703,220815000
2025-04-25,NVDA,110.98385620117188,251064700
2025-04-28,NVDA,108.70438385009766,207708500
2025-04-29,NVDA,108.99431610107422,170444300
2025-04-30,NVDA,108.89433288574219,235044600
2025-05-01,NVDA,111.58370208740234,236121500
2025-05-02,NVDA,114.47303009033203,190194800
2025-05-05,NVDA,113.7931900024414,133163200
2025-05-06,NVDA,113.51325988769531,158525600
2025-05-07,NVDA,117.03242492675781,206758800
2025-05-08,NVDA,117.34236145019531,198428100
2025-05-09,NVDA,116.62252044677734,132972200
2025-05-12,NVDA,122.97103118896484,225023300
2025-05-13,NVDA,129.89938354492188,330430100
2025-05-14,NVDA,135.30810546875,281180800
2025-05-15,NVDA,134.79823303222656,226632600
2025-05-16,NVDA,135.36810302734375,226542500
2025-05-19,NVDA,135.53805541992188,193154600
2025-05-20,NVDA,134.34832763671875,161514200
2025-05-21,NVDA,131.76895141601562,270608700
2025-05-22,NVDA,132.7987060546875,187344000
2025-05-23,NVDA,131.25906372070312,198821300
2025-05-27,NVDA,135.4680633544922,192953600
2025-05-28,NVDA,134.7782440185547,304021100
2025-05-29,NVDA,139.15721130371094,369241900
2025-05-30,NVDA,135.09817504882812,333170900
2025-06-02,NVDA,137.34764099121094,197663100
2025-06-03,NVDA,141.1867218017578,225578800
2025-06-04,NVDA,141.88656616210938,167120800
2025-06-05,NVDA,139.95703125,231397900
2025-06-06,NVDA,141.6865997314453,153986200
2025-06-09,NVDA,142.59640502929688,185114500
2025-06-10,NVDA,143.92608642578125,155881900
2025-06-11,NVDA,142.80625915527344,167694000
2025-06-12,NVDA,144.9759063720703,162365000
2025-06-13,NVDA,141.9464111328125,180820600
2025-06-16,NVDA,144.66595458984375,183133700
2025-06-17,NVDA,144.09603881835938,139108000
2025-06-18,NVDA,145.455810546875,161494100
2025-06-20,NVDA,143.8260955810547,242956200
2025-06-23,NVDA,144.1460418701172,154308900
2025-06-24,NVDA,147.87539672851562,187566100
2025-06-25,NVDA,154.28436279296875,269146500
2025-06-26,NVDA,154.99423217773438,198145700
2025-06-27,NVDA,157.72378540039062,263234500
2025-06-30,NVDA,157.96376037597656,194580300
2025-07-01,NVDA,153.2745361328125,213143600
2025-07-02,NVDA,157.22386169433594,171224100
2025-07-03,NVDA,159.3135223388672,143716100
2025-07-07,NVDA,158.21371459960938,140139000
2025-07-08,NVDA,159.97341918945312,138133000
2025-07-09,NVDA,162.85293579101562,183656400
2025-07-10,NVDA,164.07273864746094,167704100
2025-07-11,NVDA,164.89259338378906,193633300
2025-07-14,NVDA,164.04273986816406,136975800
2025-07-15,NVDA,170.671630859375,230627400
2025-07-16,NVDA,171.34152221679688,158831500
2025-07-17,NVDA,172.97125244140625,160841100
2025-07-18,NVDA,172.38136291503906,146456400
2025-07-21,NVDA,171.35153198242188,123126100
2025-07-22,NVDA,167.00225830078125,193114300
2025-07-23,NVDA,170.75161743164062,154082200
2025-07-24,NVDA,173.7111358642578,128984600
2025-07-25,NVDA,173.47117614746094,122316800
2025-07-28,NVDA,176.7206268310547,140023500
2025-07-29,NVDA,175.4808349609375,154077500
2025-07-30,NVDA,179.24021911621094,174312200
2025-07-31,NVDA,177.84043884277344,221685400
2025-08-01,NVDA,173.69113159179688,204529000
2025-08-04,NVDA,179.9700927734375,148174600
2025-08-05,NVDA,178.23037719726562,156407600
2025-08-06,NVDA,179.3901824951172,137192300
2025-08-07,NVDA,180.73997497558594,151878400
2025-08-08,NVDA,182.6696319580078,123396700
2025-08-11,NVDA,182.0297393798828,138323200
2025-08-12,NVDA,183.1295623779297,145485700
2025-08-13,NVDA,181.55982971191406,179871700
2025-08-14,NVDA,181.98974609375,129554000
2025-08-15,NVDA,180.42001342773438,156602200
2025-08-18,NVDA,181.97975158691406,132008000
2025-08-19,NVDA,175.61080932617188,185229200
2025-08-20,NVDA,175.370849609375,215142700
2025-08-21,NVDA,174.95091247558594,140040900
2025-08-22,NVDA,177.96043395996094,172789400
2025-08-25,NVDA,179.78012084960938,163012800
2025-08-26,NVDA,181.7397918701172,168688200
2025-08-27,NVDA,181.56982421875,235518900
2025-08-28,NVDA,180.1400604248047,281787800
2025-08-29,NVDA,174.1510467529297,243257900
2025-09-02,NVDA,170.75161743164062,231164900
2025-09-03,NVDA,170.59165954589844,164424900
2025-09-04,NVDA,171.63148498535156,141670100
2025-09-05,NVDA,166.9922637939453,224441400
2025-09-08,NVDA,168.2820281982422,163769100
2025-09-09,NVDA,170.7316131591797,157548400
2025-09-10,NVDA,177.300537109375,226852000
2025-09-11,NVDA,177.1505584716797,151159300
2025-09-12,NVDA,177.80047607421875,124911000
2025-09-15,NVDA,177.73048400878906,147061600
2025-09-16,NVDA,174.86080932617188,140737800
2025-09-17,NVDA,170.27130126953125,211843800
2025-09-18,NVDA,176.2206573486328,191763300
2025-09-19,NVDA,176.6505889892578,237182100
2025-09-22,NVDA,183.58984375,269637000
2025-09-23,NVDA,178.410400390625,192559600
2025-09-24,NVDA,176.9505615234375,143564100
2025-09-25,NVDA,177.67050170898438,191586700
2025-09-26,NVDA,178.17044067382812,148573700
2025-09-29,NVDA,181.83004760742188,193063500
2025-09-30,NVDA,186.55950927734375,236981000
2025-10-01,NVDA,187.21945190429688,173844900
2025-10-02,NVDA,188.8692626953125,136805800
2025-10-03,NVDA,187.59939575195312,137596900
2025-10-06,NVDA,185.51962280273438,157678100
2025-10-07,NVDA,185.01968383789062,140088000
2025-10-08,NVDA,189.0892333984375,130168900
2025-10-09,NVDA,192.54885864257812,182997200
2025-10-10,NVDA,183.139892578125,268774400
2025-10-13,NVDA,188.29933166503906,153482800
2025-10-14,NVDA,180.01022338867188,205641400
2025-10-15,NVDA,179.8102569580078,214450500
2025-10-16,NVDA,181.7900390625,179723300
2025-10-17,NVDA,183.19989013671875,173135200
2025-10-20,NVDA,182.6199493408203,128544700
2025-10-21,NVDA,181.14010620117188,124240200
2025-10-22,NVDA,180.2602081298828,162249600
2025-10-23,NVDA,182.13999938964844,111363700
2025-10-24,NVDA,186.23953247070312,131296700
2025-10-27,NVDA,191.46897888183594,153452700
2025-10-28,NVDA,201.0079345703125,297986200
2025-10-29,NVDA,207.01727294921875,308829600
2025-10-30,NVDA,202.8677215576172,178864400
2025-10-31,NVDA,202.4677734375,179802200
2025-11-03,NVDA,206.85728454589844,180267300
2025-11-04,NVDA,198.66818237304688,188919300
2025-11-05,NVDA,195.18858337402344,171350300
2025-11-06,NVDA,188.05935668945312,223029800
2025-11-07,NVDA,188.1293487548828,264942300
2025-11-10,NVDA,199.0281524658203,198897100
2025-11-11,NVDA,193.1387939453125,176483300
2025-11-12,NVDA,193.7787322998047,154935300
2025-11-13,NVDA,186.8394775390625,207423100
2025-11-14,NVDA,190.1491241455078,186591900
2025-11-17,NVDA,186.5795135498047,173628900
2025-11-18,NVDA,181.340087890625,213598900
2025-11-19,NVDA,186.49951171875,247246400
2025-11-20,NVDA,180.6201629638672,343504800
2025-11-21,NVDA,178.86036682128906,346926200
2025-11-24,NVDA,182.52996826171875,256618300
2025-11-25,NVDA,177.80047607421875,320600300
2025-11-26,NVDA,180.24020385742188,183852000
2025-11-28,NVDA,176.98056030273438,121332800
2025-12-01,NVDA,179.90025329589844,188131000
2025-12-02,NVDA,181.44007873535156,182632200
2025-12-03,NVDA,179.57028198242188,165138000
2025-12-04,NVDA,183.37008666992188,167364900
2025-12-05,NVDA,182.40013122558594,143971100
2025-12-08,NVDA,185.5399627685547,204378100
2025-12-09,NVDA,184.95999145507812,144719700
2025-12-10,NVDA,183.77005004882812,162785400
2025-12-11,NVDA,180.92019653320312,182136600
2025-12-12,NVDA,175.01052856445312,204274900
2025-12-15,NVDA,176.28045654296875,164775600
2025-12-16,NVDA,177.71038818359375,148588100
2025-12-17,NVDA,170.93075561523438,222775500
2025-12-18,NVDA,174.1305694580078,176096000
2025-12-19,NVDA,180.98020935058594,324925900
2025-12-22,NVDA,183.6800537109375,129064400
2025-12-23,NVDA,189.19976806640625,174873600
2025-12-24,NVDA,188.59979248046875,65528500
2025-12-26,NVDA,190.51968383789062,139740300
2025-12-29,NVDA,188.20980834960938,120006100
2025-12-30,NVDA,187.52984619140625,97687300
2025-12-31,NVDA,186.4899139404297,120100500
2026-01-02,NVDA,188.83978271484375,148240500
2026-01-05,NVDA,188.1098175048828,183529700
2026-01-06,NVDA,187.22987365722656,176862600
2026-01-07,NVDA,189.09976196289062,153543200
2026-01-08,NVDA,185.0299835205078,172457000
2026-01-09,NVDA,184.84999084472656,131327500
2026-01-12,NVDA,184.92999267578125,137968500
2026-01-13,NVDA,185.79994201660156,160128900
2026-01-14,NVDA,183.1300811767578,159586100
2026-01-15,NVDA,187.03988647460938,206188600
2026-01-16,NVDA,186.21990966796875,187967200
2026-01-20,NVDA,178.06036376953125,223345300
2026-01-21,NVDA,183.31008911132812,200381000
2026-01-22,NVDA,184.82998657226562,139636600
2026-01-23,NVDA,187.6598358154297,142748100
2026-01-26,NVDA,186.4599151611328,124799600
2026-01-27,NVDA,188.50979614257812,143711600
2026-01-28,NVDA,191.5096435546875,148552700
2026-01-29,NVDA,192.49957275390625,171764400
2026-01-30,NVDA,191.11965942382812,179489500
2026-02-02,NVDA,185.59996032714844,165794100
2026-02-03,NVDA,180.33023071289062,204019600
2026-02-04,NVDA,174.18057250976562,207014100
2026-02-05,NVDA,171.87069702148438,206312900
2026-02-06,NVDA,185.39996337890625,231346200
2026-02-09,NVDA,190.0297088623047,196387400
2026-02-10,NVDA,188.52978515625,136764800
2026-02-11,NVDA,190.0397186279297,144192700
2026-02-12,NVDA,186.9298858642578,189932500
2026-02-13,NVDA,182.80010986328125,161888000
2026-02-17,NVDA,184.95999145507812,162276900
2026-02-18,NVDA,187.96981811523438,164749100
2026-02-19,NVDA,187.88983154296875,126554500
2026-02-20,NVDA,189.8097381591797,178422300
2026-02-23,NVDA,191.53964233398438,171584800
2026-02-24,NVDA,192.83956909179688,175123600
2026-02-25,NVDA,195.54940795898438,250637100
2026-02-26,NVDA,184.87998962402344,360807900
2026-02-27,NVDA,177.180419921875,311636500
2026-03-02,NVDA,182.47012329101562,209095300
2026-03-03,NVDA,180.04025268554688,178099400
2026-03-04,NVDA,183.03009033203125,177731200
2026-03-05,NVDA,183.330078125,198779700
2026-03-06,NVDA,177.8103790283203,189021900
2026-03-09,NVDA,182.64010620117188,177213600
2026-03-10,NVDA,184.760009765625,179118500
2026-03-11,NVDA,186.02999877929688,145280400
2026-03-12,NVDA,183.13999938964844,155762700
2026-03-13,NVDA,180.25,160988400
2026-03-16,NVDA,183.22000122070312,217307400
2026-03-17,NVDA,181.92999267578125,182497800
2026-03-18,NVDA,180.39999389648438,156683100
2026-03-19,NVDA,178.55999755859375,170968500
2026-03-20,NVDA,172.6999969482422,241323500
2026-03-23,NVDA,175.63999938964844,182836300
2026-03-24,NVDA,175.1999969482422,147667800
2026-03-25,NVDA,178.67999267578125,162602100
2026-03-26,NVDA,171.24000549316406,186152200
2026-03-27,NVDA,167.52000427246094,196212700
2026-03-30,NVDA,165.1699981689453,185627000
2026-03-31,NVDA,174.39999389648438,226181300
2026-04-01,NVDA,175.75,168132000
2026-04-02,NVDA,177.38999938964844,143143200
2026-04-06,NVDA,177.63999938964844,107564300
2026-04-07,NVDA,178.10000610351562,132534900
2026-04-08,NVDA,182.0800018310547,147732700
2026-04-09,NVDA,183.91000366210938,116428500
2026-04-10,NVDA,188.6300048828125,160459500
2026-04-13,NVDA,189.30999755859375,133648200
2026-04-14,NVDA,196.50999450683594,161307000
2026-04-15,NVDA,198.8699951171875,185338400
2026-04-16,NVDA,198.35000610351562,134012900
2026-04-17,NVDA,201.67999267578125,160324400
2026-04-20,NVDA,202.05999755859375,119381400
2026-04-21,NVDA,199.8800048828125,107945300
2026-04-22,NVDA,202.5,107501000
2026-04-23,NVDA,199.63999938964844,112939600
2023-04-24,PEP,167.6515350341797,3540200
2023-04-25,PEP,171.4564666748047,6231600
2023-04-26,PEP,170.3990478515625,4481700
2023-04-27,PEP,171.43838500976562,4574500
2023-04-28,PEP,172.52291870117188,4608900
2023-05-01,PEP,173.23690795898438,3137800
2023-05-02,PEP,173.75209045410156,3712200
2023-05-03,PEP,173.6887969970703,3389600
2023-05-04,PEP,174.7733612060547,4267600
2023-05-05,PEP,175.57772827148438,4146500
2023-05-08,PEP,174.74623107910156,2249900
2023-05-09,PEP,175.4602508544922,3087600
2023-05-10,PEP,175.57772827148438,4352900
2023-05-11,PEP,176.5447540283203,3690200
2023-05-12,PEP,177.2497100830078,2741000
2023-05-15,PEP,175.57772827148438,2946400
2023-05-16,PEP,174.8185577392578,5803100
2023-05-17,PEP,173.58038330078125,4878800
2023-05-18,PEP,173.1284637451172,3709400
2023-05-19,PEP,173.38153076171875,3883000
2023-05-22,PEP,168.68186950683594,5787000
2023-05-23,PEP,168.16671752929688,6382300
2023-05-24,PEP,167.1002655029297,3721000
2023-05-25,PEP,166.11512756347656,4712700
2023-05-26,PEP,165.91629028320312,4449300
2023-05-30,PEP,164.13583374023438,4331800
2023-05-31,PEP,164.80465698242188,20414600
2023-06-01,PEP,165.81031799316406,5277400
2023-06-02,PEP,167.51217651367188,4288300
2023-06-05,PEP,167.6304931640625,4311700
2023-06-06,PEP,165.23692321777344,3975600
2023-06-07,PEP,163.91729736328125,5162700
2023-06-08,PEP,165.72840881347656,4036100
2023-06-09,PEP,165.95591735839844,3200100
2023-06-12,PEP,165.54637145996094,4207100
2023-06-13,PEP,165.21873474121094,2838700
2023-06-14,PEP,166.7021942138672,3559300
2023-06-15,PEP,169.01382446289062,4326100
2023-06-16,PEP,169.31417846679688,8925700
2023-06-20,PEP,168.64981079101562,4154800
2023-06-21,PEP,168.75900268554688,3832400
2023-06-22,PEP,170.5063934326172,3185800
2023-06-23,PEP,169.3414764404297,7592600
2023-06-26,PEP,168.26756286621094,3706100
2023-06-27,PEP,169.47796630859375,5763000
2023-06-28,PEP,167.18453979492188,5193900
2023-06-29,PEP,167.34837341308594,5770400
2023-06-30,PEP,168.56787109375,7635100
2023-07-03,PEP,168.91371154785156,2389000
2023-07-05,PEP,169.8056182861328,5277100
2023-07-06,PEP,169.82382202148438,5592100
2023-07-07,PEP,166.6202850341797,6309900
2023-07-10,PEP,167.73060607910156,5508800
2023-07-11,PEP,167.43934631347656,3914300
2023-07-12,PEP,166.7021942138672,6080100
2023-07-13,PEP,170.670166015625,8223100
2023-07-14,PEP,171.28909301757812,4467600
2023-07-17,PEP,168.9410400390625,5637400
2023-07-18,PEP,167.8671112060547,5684100
2023-07-19,PEP,169.51438903808594,4140800
2023-07-20,PEP,172.2810821533203,5056500
2023-07-21,PEP,173.06373596191406,15022100
2023-07-24,PEP,173.75540161132812,4225800
2023-07-25,PEP,174.15586853027344,3521600
2023-07-26,PEP,174.37428283691406,3898900
2023-07-27,PEP,171.58029174804688,4141800
2023-07-28,PEP,173.2002716064453,5602300
2023-07-31,PEP,170.60650634765625,5687700
2023-08-01,PEP,170.02406311035156,2853900
2023-08-02,PEP,171.38006591796875,4285900
2023-08-03,PEP,170.29705810546875,2857400
2023-08-04,PEP,168.00363159179688,4651100
2023-08-07,PEP,170.0877685546875,3323400
2023-08-08,PEP,167.85800170898438,5017900
2023-08-09,PEP,167.43934631347656,4413100
2023-08-10,PEP,167.2300567626953,3727200
